#,Thermostat,identifier,314729020125
#,Thermostat,name,Main Floor
#,Start,date,2019-09-06
#,End,date,2019-09-13

Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Basement (F),Basement2
2019-09-06,20:00:00,off,heatOff,,Home,78,65,68.7,56,66.6,0,0,0,,68.7,56,0,70.7,0,
2019-09-06,20:05:00,off,heatOff,,Home,78,65,68.6,57,66.6,0,0,0,,68.6,57,0,70.9,0,
2019-09-06,20:10:00,off,heatOff,,Home,78,65,68.5,57,66.6,0,0,0,,68.5,57,0,70.9,0,
2019-09-06,20:15:00,off,heatOff,,Home,78,65,68.5,56,66.6,0,0,0,,68.5,56,0,70.9,0,
2019-09-06,20:20:00,off,heatOff,,Home,78,65,68.4,56,66.6,0,0,0,,68.4,56,0,70.9,0,
2019-09-06,20:25:00,off,heatOff,,Home,78,65,68.3,57,66.6,0,0,0,,68.3,57,0,70.9,0,
2019-09-06,20:30:00,off,heatOff,,Home,78,65,68.2,57,65.8,0,0,0,,68.2,57,0,70.9,0,
2019-09-06,20:35:00,off,heatOff,,Home,78,65,68.1,57,65.8,0,0,0,,68.1,57,0,71,0,
2019-09-06,20:40:00,off,heatOff,,Home,78,65,67.9,57,65.8,0,0,0,,67.9,57,0,71,0,
2019-09-06,20:45:00,off,heatOff,,Home,78,65,67.8,57,65.8,0,0,0,,67.8,57,0,71,0,
2019-09-06,20:50:00,off,heatOff,,Home,78,65,67.7,57,65.8,0,0,0,,67.7,57,0,71,0,
2019-09-06,20:55:00,off,heatOff,,Home,78,65,67.7,57,65.8,0,0,0,,67.7,57,0,71,0,
2019-09-06,21:00:00,off,heatOff,,Home,78,65,67.5,57,65.8,0,0,0,,67.5,57,0,71,0,
2019-09-06,21:05:00,off,heatOff,,Home,78,65,67.5,57,65.8,0,0,0,,67.5,57,0,71,1,
2019-09-06,21:10:00,off,heatOff,,Home,78,65,67.6,57,65.8,0,0,0,,67.6,57,0,71,1,
2019-09-06,21:15:00,off,heatOff,,Home,78,65,67.4,57,65.8,0,0,0,,67.4,57,0,71.1,1,
2019-09-06,21:20:00,off,heatOff,,Home,78,65,67.4,57,65.8,0,0,0,,67.4,57,0,71.2,0,
2019-09-06,21:25:00,off,heatOff,,Home,78,65,67.4,58,65.8,0,0,0,,67.4,58,0,71.2,0,
2019-09-06,21:30:00,off,heatOff,,Home,78,65,67.3,58,65.8,0,0,0,,67.3,58,0,71.2,0,
2019-09-06,21:35:00,off,heatOff,,Home,78,65,67.3,58,65.8,0,0,0,,67.3,58,0,71.2,0,
2019-09-06,21:40:00,off,heatOff,,Home,78,65,67.3,59,65.8,0,0,0,,67.3,59,0,71.2,0,
2019-09-06,21:45:00,off,heatOff,,Home,78,65,67.3,60,65.8,0,0,0,,67.3,60,0,71.2,0,
2019-09-06,21:50:00,off,heatOff,,Home,78,65,67.2,60,65.8,0,0,0,,67.2,60,0,71.2,0,
2019-09-06,21:55:00,off,heatOff,,Home,78,65,67.2,60,65.8,0,0,0,,67.2,60,0,71.2,0,
2019-09-06,22:00:00,off,heatOff,,Home,78,65,67,61,66.1,0,0,0,,67,61,0,71.2,0,
2019-09-06,22:05:00,off,heatOff,,Home,78,65,67,62,66.1,0,0,0,,67,62,0,71.2,0,
2019-09-06,22:10:00,off,heatOff,,Home,78,65,66.9,61,66.1,0,0,0,,66.9,61,0,71.2,0,
2019-09-06,22:15:00,off,heatOff,,Home,78,65,66.8,61,66.1,0,0,0,,66.8,61,0,71.2,0,
2019-09-06,22:20:00,off,heatOff,,Home,78,65,66.8,61,66.1,0,0,0,,66.8,61,0,71.2,0,
2019-09-06,22:25:00,off,heatOff,,Home,78,65,66.8,61,66.1,0,0,0,,66.8,61,0,71.2,0,
2019-09-06,22:30:00,off,heatOff,,Home,78,65,66.7,61,66,0,0,0,,66.7,61,0,71.2,0,
2019-09-06,22:35:00,off,heatOff,,Home,78,65,66.6,61,66,0,0,0,,66.6,61,0,71.2,0,
2019-09-06,22:40:00,off,heatOff,,Home,78,65,66.6,61,66,0,0,0,,66.6,61,0,71.2,0,
2019-09-06,22:45:00,off,heatOff,,Home,78,65,66.6,61,66,0,0,0,,66.6,61,1,71.4,1,
2019-09-06,22:50:00,off,heatOff,,Home,78,65,67,60,66,0,0,0,,67,60,1,71.4,1,
2019-09-06,22:55:00,off,heatOff,,Home,79,60.5,67.7,58,66,0,0,0,,67.7,58,0,71.2,1,
2019-09-06,23:00:00,off,heatOff,,Sleep,80,56,68.2,58,66.1,0,0,0,,68.2,58,0,71.2,0,
2019-09-06,23:05:00,off,heatOff,,Sleep,80,56,68.5,56,66.1,0,0,0,,68.5,56,0,71.2,0,
2019-09-06,23:10:00,off,heatOff,,Sleep,80,56,68.6,56,66.1,0,0,0,,68.6,56,0,71.2,0,
2019-09-06,23:15:00,off,heatOff,,Sleep,80,56,68.8,56,66.1,0,0,0,,68.8,56,0,71,0,
2019-09-06,23:20:00,off,heatOff,,Sleep,80,56,68.9,55,66.1,0,0,0,,68.9,55,0,71,0,
2019-09-06,23:25:00,off,heatOff,,Sleep,80,56,68.9,55,66.1,0,0,0,,68.9,55,0,71,0,
2019-09-06,23:30:00,off,heatOff,,Sleep,80,56,69,55,66.2,0,0,0,,69,55,0,71,0,
2019-09-06,23:35:00,off,heatOff,,Sleep,80,56,69,54,66.2,0,0,0,,69,54,0,70.9,0,
2019-09-06,23:40:00,off,heatOff,,Sleep,80,56,69,54,66.2,0,0,0,,69,54,0,70.9,0,
2019-09-06,23:45:00,off,heatOff,,Sleep,80,56,69,55,66.2,0,0,0,,69,55,0,70.9,0,
2019-09-06,23:50:00,off,heatOff,,Sleep,80,56,69,54,66.2,0,0,0,,69,54,0,70.9,0,
2019-09-06,23:55:00,off,heatOff,,Sleep,80,56,69,54,66.2,0,0,0,,69,54,0,70.7,0,
2019-09-07,00:00:00,off,heatOff,,Sleep,80,56,69,54,66.7,0,0,0,,69,54,0,70.7,0,
2019-09-07,00:05:00,off,heatOff,,Sleep,80,56,69,55,66.7,0,0,0,,69,55,0,70.7,0,
2019-09-07,00:10:00,off,heatOff,,Sleep,80,56,68.9,55,66.7,0,0,0,,68.9,55,0,70.7,0,
2019-09-07,00:15:00,off,heatOff,,Sleep,80,56,68.9,54,66.7,0,0,0,,68.9,54,0,70.7,0,
2019-09-07,00:20:00,off,heatOff,,Sleep,80,56,68.9,54,66.7,0,0,0,,68.9,54,0,70.7,0,
2019-09-07,00:25:00,off,heatOff,,Sleep,80,56,68.9,54,66.7,0,0,0,,68.9,54,0,70.6,0,
2019-09-07,00:30:00,off,heatOff,,Sleep,80,56,68.8,54,66.2,0,0,0,,68.8,54,0,70.5,0,
2019-09-07,00:35:00,off,heatOff,,Sleep,80,56,68.8,54,66.2,0,0,0,,68.8,54,0,70.5,0,
2019-09-07,00:40:00,off,heatOff,,Sleep,80,56,68.8,54,66.2,0,0,0,,68.8,54,0,70.5,0,
2019-09-07,00:45:00,off,heatOff,,Sleep,80,56,68.8,54,66.2,0,0,0,,68.8,54,0,70.5,0,
2019-09-07,00:50:00,off,heatOff,,Sleep,80,56,68.7,54,66.2,0,0,0,,68.7,54,0,70.5,0,
2019-09-07,00:55:00,off,heatOff,,Sleep,80,56,68.6,54,66.2,0,0,0,,68.6,54,0,70.5,0,
2019-09-07,01:00:00,off,heatOff,,Sleep,80,56,68.6,54,66,0,0,0,,68.6,54,0,70.5,0,
2019-09-07,01:05:00,off,heatOff,,Sleep,80,56,68.5,55,66,0,0,0,,68.5,55,0,70.5,0,
2019-09-07,01:10:00,off,heatOff,,Sleep,80,56,68.5,55,66,0,0,0,,68.5,55,0,70.4,0,
2019-09-07,01:15:00,off,heatOff,,Sleep,80,56,68.5,54,66,0,0,0,,68.5,54,0,70.3,0,
2019-09-07,01:20:00,off,heatOff,,Sleep,80,56,68.5,53,66,0,0,0,,68.5,53,0,70.3,0,
2019-09-07,01:25:00,off,heatOff,,Sleep,80,56,68.5,53,66,0,0,0,,68.5,53,0,70.3,0,
2019-09-07,01:30:00,off,heatOff,,Sleep,80,56,68.4,53,65.8,0,0,0,,68.4,53,0,70.3,0,
2019-09-07,01:35:00,off,heatOff,,Sleep,80,56,68.4,53,65.8,0,0,0,,68.4,53,0,70.3,0,
2019-09-07,01:40:00,off,heatOff,,Sleep,80,56,68.4,53,65.8,0,0,0,,68.4,53,0,70.3,0,
2019-09-07,01:45:00,off,heatOff,,Sleep,80,56,68.4,52,65.8,0,0,0,,68.4,52,0,70.3,0,
2019-09-07,01:50:00,off,heatOff,,Sleep,80,56,68.3,52,65.8,0,0,0,,68.3,52,0,70.3,0,
2019-09-07,01:55:00,off,heatOff,,Sleep,80,56,68.3,52,65.8,0,0,0,,68.3,52,0,70.2,0,
2019-09-07,02:00:00,off,heatOff,,Sleep,80,56,68.3,52,65.9,0,0,0,,68.3,52,0,70.1,0,
2019-09-07,02:05:00,off,heatOff,,Sleep,80,56,68.3,53,65.9,0,0,0,,68.3,53,0,70.1,0,
2019-09-07,02:10:00,off,heatOff,,Sleep,80,56,68.3,53,65.9,0,0,0,,68.3,53,0,70.1,0,
2019-09-07,02:15:00,off,heatOff,,Sleep,80,56,68.3,53,65.9,0,0,0,,68.3,53,0,70.1,0,
2019-09-07,02:20:00,off,heatOff,,Sleep,80,56,68.2,52,65.9,0,0,0,,68.2,52,0,70.1,0,
2019-09-07,02:25:00,off,heatOff,,Sleep,80,56,68.2,52,65.9,0,0,0,,68.2,52,0,70.1,0,
2019-09-07,02:30:00,off,heatOff,,Sleep,80,56,68.2,52,65.5,0,0,0,,68.2,52,0,70.1,0,
2019-09-07,02:35:00,off,heatOff,,Sleep,80,56,68.2,52,65.5,0,0,0,,68.2,52,0,70,0,
2019-09-07,02:40:00,off,heatOff,,Sleep,80,56,68.1,52,65.5,0,0,0,,68.1,52,0,70,0,
2019-09-07,02:45:00,off,heatOff,,Sleep,80,56,68.1,52,65.5,0,0,0,,68.1,52,0,70,0,
2019-09-07,02:50:00,off,heatOff,,Sleep,80,56,68.1,52,65.5,0,0,0,,68.1,52,0,70,0,
2019-09-07,02:55:00,off,heatOff,,Sleep,80,56,68.1,52,65.5,0,0,0,,68.1,52,0,70,0,
2019-09-07,03:00:00,off,heatOff,,Sleep,80,56,68,52,65.3,0,0,0,,68,52,0,70,0,
2019-09-07,03:05:00,off,heatOff,,Sleep,80,56,68,51,65.3,0,0,0,,68,51,0,69.8,0,
2019-09-07,03:10:00,off,heatOff,,Sleep,80,56,68,52,65.3,0,0,0,,68,52,0,69.9,0,
2019-09-07,03:15:00,off,heatOff,,Sleep,80,56,67.9,52,65.3,0,0,0,,67.9,52,0,70,0,
2019-09-07,03:20:00,off,heatOff,,Sleep,80,56,67.9,52,65.3,0,0,0,,67.9,52,0,69.8,0,
2019-09-07,03:25:00,off,heatOff,,Sleep,80,56,67.9,51,65.3,0,0,0,,67.9,51,0,69.8,0,
2019-09-07,03:30:00,off,heatOff,,Sleep,80,56,67.8,51,64.7,0,0,0,,67.8,51,0,69.8,0,
2019-09-07,03:35:00,off,heatOff,,Sleep,80,56,67.7,51,64.7,0,0,0,,67.7,51,0,69.8,0,
2019-09-07,03:40:00,off,heatOff,,Sleep,80,56,67.7,51,64.7,0,0,0,,67.7,51,0,69.8,0,
2019-09-07,03:45:00,off,heatOff,,Sleep,80,56,67.6,51,64.7,0,0,0,,67.6,51,0,69.8,0,
2019-09-07,03:50:00,off,heatOff,,Sleep,80,56,67.6,51,64.7,0,0,0,,67.6,51,0,69.8,0,
2019-09-07,03:55:00,off,heatOff,,Sleep,80,56,67.5,51,64.7,0,0,0,,67.5,51,0,69.7,0,
2019-09-07,04:00:00,off,heatOff,,Sleep,80,56,67.5,52,64.3,0,0,0,,67.5,52,0,69.6,0,
2019-09-07,04:05:00,off,heatOff,,Sleep,80,56,67.5,52,64.3,0,0,0,,67.5,52,0,69.6,0,
2019-09-07,04:10:00,off,heatOff,,Sleep,80,56,67.5,51,64.3,0,0,0,,67.5,51,0,69.6,0,
2019-09-07,04:15:00,off,heatOff,,Sleep,80,56,67.4,51,64.3,0,0,0,,67.4,51,0,69.6,0,
2019-09-07,04:20:00,off,heatOff,,Sleep,80,56,67.3,51,64.3,0,0,0,,67.3,51,0,69.6,0,
2019-09-07,04:25:00,off,heatOff,,Sleep,80,56,67.2,51,64.3,0,0,0,,67.2,51,0,69.6,0,
2019-09-07,04:30:00,off,heatOff,,Sleep,80,56,67.1,51,63.4,0,0,0,,67.1,51,0,69.5,0,
2019-09-07,04:35:00,off,heatOff,,Sleep,80,56,67.1,51,63.4,0,0,0,,67.1,51,0,69.4,0,
2019-09-07,04:40:00,off,heatOff,,Sleep,80,56,67,51,63.4,0,0,0,,67,51,0,69.4,0,
2019-09-07,04:45:00,off,heatOff,,Sleep,80,56,66.9,51,63.4,0,0,0,,66.9,51,0,69.4,0,
2019-09-07,04:50:00,off,heatOff,,Sleep,80,56,66.9,52,63.4,0,0,0,,66.9,52,0,69.4,0,
2019-09-07,04:55:00,off,heatOff,,Sleep,80,56,66.9,51,63.4,0,0,0,,66.9,51,0,69.4,0,
2019-09-07,05:00:00,off,heatOff,,Sleep,80,56,66.9,51,63,0,0,0,,66.9,51,0,69.4,0,
2019-09-07,05:05:00,off,heatOff,,Sleep,80,56,66.8,52,63,0,0,0,,66.8,52,0,69.4,0,
2019-09-07,05:10:00,off,heatOff,,Sleep,80,56,66.8,51,63,0,0,0,,66.8,51,0,69.4,0,
2019-09-07,05:15:00,off,heatOff,,Sleep,80,56,66.7,51,63,0,0,0,,66.7,51,0,69.2,0,
2019-09-07,05:20:00,off,heatOff,,Sleep,80,56,66.7,51,63,0,0,0,,66.7,51,0,69.2,0,
2019-09-07,05:25:00,off,heatOff,,Sleep,80,56,66.6,52,63,0,0,0,,66.6,52,0,69.2,0,
2019-09-07,05:30:00,off,heatOff,,Sleep,80,56,66.6,51,62.4,0,0,0,,66.6,51,1,69.2,0,
2019-09-07,05:35:00,off,heatOff,,Sleep,80,56,66.8,51,62.4,0,0,0,,66.8,51,0,69.2,0,
2019-09-07,05:40:00,off,heatOff,,Sleep,80,56,66.7,52,62.4,0,0,0,,66.7,52,0,69.2,0,
2019-09-07,05:45:00,off,heatOff,,Sleep,80,56,66.6,52,62.4,0,0,0,,66.6,52,0,69.2,0,
2019-09-07,05:50:00,off,heatOff,,Sleep,80,56,66.5,52,62.4,0,0,0,,66.5,52,0,69.2,0,
2019-09-07,05:55:00,off,heatOff,,Sleep,80,56,66.4,52,62.4,0,0,0,,66.4,52,0,69,0,
2019-09-07,06:00:00,off,heatOff,,Sleep,80,56,66.3,51,62.8,0,0,0,,66.3,51,1,69,0,
2019-09-07,06:05:00,off,heatOff,,Sleep,80,56,65.8,52,62.8,0,0,0,,65.8,52,0,69,0,
2019-09-07,06:10:00,off,heatOff,,Sleep,80,56,65.2,53,62.8,0,0,0,,65.2,53,0,69,0,
2019-09-07,06:15:00,off,heatOff,,Sleep,80,56,64.8,54,62.8,0,0,0,,64.8,54,0,69,0,
2019-09-07,06:20:00,off,heatOff,,Sleep,80,56,64.5,54,62.8,0,0,0,,64.5,54,1,69,0,
2019-09-07,06:25:00,off,heatOff,,Sleep,80,56,63.8,56,62.8,0,0,0,,63.8,56,1,68.9,0,
2019-09-07,06:30:00,off,heatOff,,Sleep,80,56,64,57,62.9,0,0,0,,64,57,1,68.9,0,
2019-09-07,06:35:00,off,heatOff,,Sleep,80,56,64.7,57,62.9,0,0,0,,64.7,57,0,68.9,0,
2019-09-07,06:40:00,off,heatOff,,Sleep,80,56,65.3,56,62.9,0,0,0,,65.3,56,0,68.9,0,
2019-09-07,06:45:00,off,heatOff,,Sleep,80,56,65.7,55,62.9,0,0,0,,65.7,55,0,68.9,0,
2019-09-07,06:50:00,off,heatOff,,Sleep,80,56,66.1,55,62.9,0,0,0,,66.1,55,1,68.9,0,
2019-09-07,06:55:00,off,heatOff,,Sleep,80,56,66.4,56,62.9,0,0,0,,66.4,56,1,68.8,0,
2019-09-07,07:00:00,off,heatOff,,Sleep,80,56,66.8,56,63.1,0,0,0,,66.8,56,1,68.7,0,
2019-09-07,07:05:00,off,heatOff,,Sleep,80,56,67,56,63.1,0,0,0,,67,56,0,68.7,0,
2019-09-07,07:10:00,off,heatOff,,Sleep,80,56,67.1,57,63.1,0,0,0,,67.1,57,1,68.7,0,
2019-09-07,07:15:00,off,heatOff,,Sleep,80,56,67.3,57,63.1,0,0,0,,67.3,57,0,68.7,0,
2019-09-07,07:20:00,off,heatOff,,Sleep,80,56,67.4,56,63.1,0,0,0,,67.4,56,0,68.7,0,
2019-09-07,07:25:00,off,heatOff,,Sleep,80,56,67.6,56,63.1,0,0,0,,67.6,56,0,68.7,0,
2019-09-07,07:30:00,off,heatOff,,Sleep,80,56,67.7,56,64.9,0,0,0,,67.7,56,1,68.7,0,
2019-09-07,07:35:00,off,heatOff,,Sleep,80,56,67.9,56,64.9,0,0,0,,67.9,56,1,68.7,0,
2019-09-07,07:40:00,off,heatOff,,Sleep,80,56,68.2,56,64.9,0,0,0,,68.2,56,1,68.7,0,
2019-09-07,07:45:00,off,heatOff,,Sleep,80,56,68.4,55,64.9,0,0,0,,68.4,55,1,68.7,0,
2019-09-07,07:50:00,off,heatOff,,Sleep,80,56,68.3,55,64.9,0,0,0,,68.3,55,1,68.7,0,
2019-09-07,07:55:00,off,heatOff,,Sleep,80,56,68.5,56,64.9,0,0,0,,68.5,56,1,68.7,0,
2019-09-07,08:00:00,off,heatOff,,Sleep,80,56,68.7,56,65.8,0,0,0,,68.7,56,1,68.7,0,
2019-09-07,08:05:00,off,heatOff,,Sleep,80,56,68.5,55,65.8,0,0,0,,68.5,55,0,68.7,0,
2019-09-07,08:10:00,off,heatOff,,Sleep,80,56,68.4,54,65.8,0,0,0,,68.4,54,0,68.7,0,
2019-09-07,08:15:00,off,heatOff,,Sleep,80,56,68.4,53,65.8,0,0,0,,68.4,53,0,68.7,0,
2019-09-07,08:20:00,off,heatOff,,Sleep,80,56,68.4,53,65.8,0,0,0,,68.4,53,0,68.5,0,
2019-09-07,08:25:00,off,heatOff,,Sleep,80,56,68.4,53,65.8,0,0,0,,68.4,53,0,68.6,0,
2019-09-07,08:30:00,off,heatOff,,Sleep,80,56,68.5,54,67.9,0,0,0,,68.5,54,0,68.5,0,
2019-09-07,08:35:00,off,heatOff,,Sleep,80,56,68.5,54,67.9,0,0,0,,68.5,54,0,68.5,0,
2019-09-07,08:40:00,off,heatOff,,Sleep,80,56,68.5,54,67.9,0,0,0,,68.5,54,0,68.5,0,
2019-09-07,08:45:00,off,heatOff,,Sleep,80,56,68.5,53,67.9,0,0,0,,68.5,53,0,68.5,0,
2019-09-07,08:50:00,off,heatOff,,Sleep,80,56,68.6,53,67.9,0,0,0,,68.6,53,0,68.5,0,
2019-09-07,08:55:00,off,heatOff,,Sleep,80,56,68.6,53,67.9,0,0,0,,68.6,53,0,68.5,0,
2019-09-07,09:00:00,off,heatOff,,Sleep,80,56,68.6,53,68,0,0,0,,68.6,53,0,68.5,0,
2019-09-07,09:05:00,off,heatOff,,Sleep,80,56,68.6,53,68,0,0,0,,68.6,53,0,68.5,0,
2019-09-07,09:10:00,off,heatOff,,Sleep,80,56,68.6,53,68,0,0,0,,68.6,53,0,68.5,0,
2019-09-07,09:15:00,off,heatOff,,Sleep,80,56,68.6,53,68,0,0,0,,68.6,53,0,68.5,0,
2019-09-07,09:20:00,off,heatOff,,Sleep,80,56,68.6,53,68,0,0,0,,68.6,53,0,68.5,0,
2019-09-07,09:25:00,off,heatOff,,Sleep,80,56,68.7,52,68,0,0,0,,68.7,52,0,68.5,0,
2019-09-07,09:30:00,off,heatOff,,Sleep,80,56,68.7,53,70.2,0,0,0,,68.7,53,0,68.5,0,
2019-09-07,09:35:00,off,heatOff,,Sleep,80,56,68.6,53,70.2,0,0,0,,68.6,53,0,68.5,0,
2019-09-07,09:40:00,off,heatOff,,Sleep,80,56,68.7,53,70.2,0,0,0,,68.7,53,0,68.4,0,
2019-09-07,09:45:00,off,heatOff,,Sleep,80,56,68.7,53,70.2,0,0,0,,68.7,53,0,68.3,0,
2019-09-07,09:50:00,off,heatOff,,Sleep,80,56,68.7,53,70.2,0,0,0,,68.7,53,0,68.5,0,
2019-09-07,09:55:00,off,heatOff,,Sleep,80,56,68.7,53,70.2,0,0,0,,68.7,53,0,68.4,0,
2019-09-07,10:00:00,off,heatOff,,Sleep,80,56,68.7,52,73.4,0,0,0,,68.7,52,0,68.3,0,
2019-09-07,10:05:00,off,heatOff,,Sleep,80,56,68.8,52,73.4,0,0,0,,68.8,52,0,68.3,0,
2019-09-07,10:10:00,off,heatOff,,Sleep,80,56,68.8,52,73.4,0,0,0,,68.8,52,0,68.3,0,
2019-09-07,10:15:00,off,heatOff,,Sleep,80,56,68.8,52,73.4,0,0,0,,68.8,52,0,68.3,0,
2019-09-07,10:20:00,off,heatOff,,Sleep,80,56,68.9,52,73.4,0,0,0,,68.9,52,0,68.3,0,
2019-09-07,10:25:00,off,heatOff,,Sleep,80,56,68.9,52,73.4,0,0,0,,68.9,52,1,68.3,0,
2019-09-07,10:30:00,off,heatOff,,Sleep,80,56,69,52,75.2,0,0,0,,69,52,1,68.3,0,
2019-09-07,10:35:00,off,heatOff,,Sleep,80,56,69.1,53,75.2,0,0,0,,69.1,53,0,68.3,0,
2019-09-07,10:40:00,off,heatOff,,Sleep,80,56,69,52,75.2,0,0,0,,69,52,1,68.3,0,
2019-09-07,10:45:00,off,heatOff,,Sleep,80,56,69.1,52,75.2,0,0,0,,69.1,52,1,68.3,0,
2019-09-07,10:50:00,off,heatOff,,Sleep,80,56,69.3,52,75.2,0,0,0,,69.3,52,1,68.3,0,
2019-09-07,10:55:00,off,heatOff,,Sleep,80,56,69.3,53,75.2,0,0,0,,69.3,53,1,68.3,0,
2019-09-07,11:00:00,off,heatOff,,Sleep,80,56,69.3,53,79,0,0,0,,69.3,53,1,68.3,0,
2019-09-07,11:05:00,off,heatOff,,Sleep,80,56,69.4,53,79,0,0,0,,69.4,53,1,68.3,0,
2019-09-07,11:10:00,off,heatOff,,Sleep,80,56,69.5,53,79,0,0,0,,69.5,53,0,68.3,0,
2019-09-07,11:15:00,off,heatOff,,Sleep,80,56,69.5,52,79,0,0,0,,69.5,52,1,68.3,0,
2019-09-07,11:20:00,off,heatOff,,Sleep,80,56,69.5,53,79,0,0,0,,69.5,53,0,68.3,0,
2019-09-07,11:25:00,off,heatOff,,Sleep,80,56,69.6,53,79,0,0,0,,69.6,53,0,68.3,0,
2019-09-07,11:30:00,off,heatOff,,Sleep,80,56,69.6,53,80.6,0,0,0,,69.6,53,1,68.3,0,
2019-09-07,11:35:00,off,heatOff,,Sleep,80,56,69.7,53,80.6,0,0,0,,69.7,53,1,68.3,0,
2019-09-07,11:40:00,off,heatOff,,Sleep,80,56,69.9,53,80.6,0,0,0,,69.9,53,0,68.3,0,
2019-09-07,11:45:00,off,heatOff,,Sleep,80,56,69.9,53,80.6,0,0,0,,69.9,53,0,68.3,0,
2019-09-07,11:50:00,off,heatOff,,Sleep,80,56,69.9,54,80.6,0,0,0,,69.9,54,1,68.3,0,
2019-09-07,11:55:00,off,heatOff,,Sleep,80,56,70,53,80.6,0,0,0,,70,53,1,68.3,0,
2019-09-07,12:00:00,off,heatOff,,Sleep,80,56,70.1,53,83.1,0,0,0,,70.1,53,0,68.3,0,
2019-09-07,12:05:00,off,heatOff,,Sleep,80,56,70.1,53,83.1,0,0,0,,70.1,53,0,68.3,0,
2019-09-07,12:10:00,off,heatOff,,Sleep,80,56,70.2,54,83.1,0,0,0,,70.2,54,1,68.3,0,
2019-09-07,12:15:00,off,heatOff,,Sleep,80,56,70.3,54,83.1,0,0,0,,70.3,54,0,68.3,0,
2019-09-07,12:20:00,off,heatOff,,Sleep,80,56,70.3,54,83.1,0,0,0,,70.3,54,1,68.3,0,
2019-09-07,12:25:00,off,heatOff,,Sleep,80,56,70.5,54,83.1,0,0,0,,70.5,54,0,68.3,0,
2019-09-07,12:30:00,off,heatOff,,Sleep,80,56,70.8,53,83.7,0,0,0,,70.8,53,0,68.3,0,
2019-09-07,12:35:00,off,heatOff,,Sleep,80,56,70.9,52,83.7,0,0,0,,70.9,52,0,68.3,0,
2019-09-07,12:40:00,off,heatOff,,Sleep,80,56,71,52,83.7,0,0,0,,71,52,0,68.3,0,
2019-09-07,12:45:00,off,heatOff,,Sleep,80,56,71.1,52,83.7,0,0,0,,71.1,52,0,68.3,0,
2019-09-07,12:50:00,off,heatOff,,Sleep,80,56,71.2,52,83.7,0,0,0,,71.2,52,0,68.3,0,
2019-09-07,12:55:00,off,heatOff,,Sleep,80,56,71.3,52,83.7,0,0,0,,71.3,52,1,68.3,0,
2019-09-07,13:00:00,off,heatOff,,Sleep,80,56,71.6,54,84.3,0,0,0,,71.6,54,1,68.3,0,
2019-09-07,13:05:00,off,heatOff,,Sleep,80,56,71.6,55,84.3,0,0,0,,71.6,55,1,68.3,0,
2019-09-07,13:10:00,off,heatOff,,Sleep,80,56,71.8,56,84.3,0,0,0,,71.8,56,1,68.3,0,
2019-09-07,13:15:00,off,heatOff,,Sleep,80,56,71.9,56,84.3,0,0,0,,71.9,56,0,68.3,0,
2019-09-07,13:20:00,off,heatOff,,Sleep,80,56,71.9,55,84.3,0,0,0,,71.9,55,1,68.3,0,
2019-09-07,13:25:00,off,heatOff,,Sleep,80,56,72.1,54,84.3,0,0,0,,72.1,54,1,68.3,0,
2019-09-07,13:30:00,off,heatOff,,Sleep,80,56,72.3,54,85.1,0,0,0,,72.3,54,1,68.3,0,
2019-09-07,13:35:00,off,heatOff,,Sleep,80,56,72.3,54,85.1,0,0,0,,72.3,54,1,68.3,0,
2019-09-07,13:40:00,off,heatOff,,Sleep,80,56,72.4,54,85.1,0,0,0,,72.4,54,1,68.3,0,
2019-09-07,13:45:00,off,heatOff,,Sleep,80,56,72.5,53,85.1,0,0,0,,72.5,53,0,68.3,0,
2019-09-07,13:50:00,off,heatOff,,Sleep,80,56,72.6,53,85.1,0,0,0,,72.6,53,0,68.3,0,
2019-09-07,13:55:00,off,heatOff,,Sleep,80,56,72.7,54,85.1,0,0,0,,72.7,54,0,68.3,0,
2019-09-07,14:00:00,off,heatOff,,Sleep,80,56,72.8,53,85.3,0,0,0,,72.8,53,0,68.3,0,
2019-09-07,14:05:00,off,heatOff,,Sleep,80,56,72.8,55,85.3,0,0,0,,72.8,55,0,68.4,0,
2019-09-07,14:10:00,off,heatOff,,Sleep,80,56,72.8,55,85.3,0,0,0,,72.8,55,0,68.5,0,
2019-09-07,14:15:00,off,heatOff,,Sleep,80,56,72.9,55,85.3,0,0,0,,72.9,55,0,68.5,0,
2019-09-07,14:20:00,off,heatOff,,Sleep,80,56,73,55,85.3,0,0,0,,73,55,0,68.5,0,
2019-09-07,14:25:00,off,heatOff,,Sleep,80,56,73.1,54,85.3,0,0,0,,73.1,54,0,68.5,0,
2019-09-07,14:30:00,off,heatOff,,Sleep,80,56,73.2,54,85.8,0,0,0,,73.2,54,0,68.5,0,
2019-09-07,14:35:00,off,heatOff,,Sleep,80,56,73.2,54,85.8,0,0,0,,73.2,54,0,68.5,0,
2019-09-07,14:40:00,off,heatOff,,Sleep,80,56,73.4,54,85.8,0,0,0,,73.4,54,0,68.5,0,
2019-09-07,14:45:00,off,heatOff,,Sleep,80,56,73.5,54,85.8,0,0,0,,73.5,54,0,68.5,0,
